# Bvalcalc v1.4.4
# /work/users/a/d/adaigle/.conda/envs/bval2/bin/Bvalcalc --genome --params /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/params/arabidopsis_gossmann_fourbin/AraTha_Cds_Gossmann_4bin_Params.py --bedgff /nas/longleaf/home/adaigle/johri/projects/Bmaps/bedgffs/AraTha_cds.gff3 --rec_map /nas/longleaf/home/adaigle/johri/projects/Bmaps/recmaps/AraTha_recmap.csv --pop_change --out /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/results/arabidopsis_gossmann_fourbin/run_66645966/aratha_cds_gossmann_fourbin_bmap.csv --out_binsize 1000 --verbose
# Format: Chromosome,Start,B
1,323001,0.441886
1,324001,0.441818
1,325001,0.441752
1,326001,0.441663
1,327001,0.441621
1,328001,0.441593
1,329001,0.441567
1,330001,0.440579
1,331001,0.440456
1,332001,0.440409
1,333001,0.440393
1,334001,0.440389
1,335001,0.440366
1,336001,0.440344
1,337001,0.440399
1,338001,0.440490
1,339001,0.440498
1,340001,0.440046
1,341001,0.440030
1,342001,0.440172
1,343001,0.440167
1,344001,0.440230
1,345001,0.440280
1,346001,0.440212
1,347001,0.440324
1,348001,0.440430
1,349001,0.440497
1,350001,0.440687
1,351001,0.440666
1,352001,0.440687
1,353001,0.440584
1,354001,0.440630
1,355001,0.440742
1,356001,0.440866
1,357001,0.440961
1,358001,0.440938
1,359001,0.441011
1,360001,0.442102
1,361001,0.442048
1,362001,0.442098
1,363001,0.442303
1,364001,0.442423
1,365001,0.442443
1,366001,0.442502
1,367001,0.442641
1,368001,0.442744
1,369001,0.442828
1,370001,0.444866
1,371001,0.444875
1,372001,0.444860
1,373001,0.444806
1,374001,0.444758
1,375001,0.444774
1,376001,0.444794
1,377001,0.444837
1,378001,0.444883
1,379001,0.444929
1,380001,0.447442
1,381001,0.447430
1,382001,0.447463
1,383001,0.447498
1,384001,0.447524
1,385001,0.447561
1,386001,0.447625
1,387001,0.447728
1,388001,0.447783
1,389001,0.447860
1,390001,0.450948
1,391001,0.450988
1,392001,0.451009
1,393001,0.450983
1,394001,0.451069
1,395001,0.451169
1,396001,0.451300
1,397001,0.451435
1,398001,0.451539
1,399001,0.451658
1,400001,0.464882
1,401001,0.465515
1,402001,0.466121
1,403001,0.466577
1,404001,0.466973
1,405001,0.467370
1,406001,0.467740
1,407001,0.468094
1,408001,0.468408
1,409001,0.468661
1,410001,0.486133
1,411001,0.486380
1,412001,0.486533
1,413001,0.486770
1,414001,0.487106
1,415001,0.487394
1,416001,0.487803
1,417001,0.488261
1,418001,0.488777
1,419001,0.489207
1,420001,0.502908
1,421001,0.503242
1,422001,0.503697
1,423001,0.504098
1,424001,0.504415
1,425001,0.504664
1,426001,0.504848
1,427001,0.504945
1,428001,0.505057
1,429001,0.505097
1,430001,0.516054
1,431001,0.516142
1,432001,0.516131
1,433001,0.516057
1,434001,0.515917
1,435001,0.515684
1,436001,0.515553
1,437001,0.515522
1,438001,0.515381
1,439001,0.515383
1,440001,0.524477
1,441001,0.524255
1,442001,0.524314
1,443001,0.524444
1,444001,0.524540
1,445001,0.524704
1,446001,0.524931
1,447001,0.525129
1,448001,0.525229
1,449001,0.525315
1,450001,0.536585
1,451001,0.536661
1,452001,0.537105
1,453001,0.537294
1,454001,0.537385
1,455001,0.537620
1,456001,0.537789
1,457001,0.537962
1,458001,0.538216
1,459001,0.538628
1,460001,0.548961
1,461001,0.549182
1,462001,0.549250
1,463001,0.549439
1,464001,0.549683
1,465001,0.550052
1,466001,0.550279
1,467001,0.550540
1,468001,0.550881
1,469001,0.551013
1,470001,0.556950
1,471001,0.556888
1,472001,0.556626
1,473001,0.556630
1,474001,0.556577
1,475001,0.556459
1,476001,0.556775
1,477001,0.557125
1,478001,0.557353
1,479001,0.557717
1,480001,0.560220
1,481001,0.560125
1,482001,0.560188
1,483001,0.560515
1,484001,0.560800
1,485001,0.560887
1,486001,0.560802
1,487001,0.560636
1,488001,0.560468
1,489001,0.560279
1,490001,0.559875
1,491001,0.559447
1,492001,0.559056
1,493001,0.558624
1,494001,0.558163
1,495001,0.558159
1,496001,0.558282
1,497001,0.558335
1,498001,0.558406
1,499001,0.558482
1,500001,0.556847
1,501001,0.556574
1,502001,0.556269
1,503001,0.555931
1,504001,0.555535
1,505001,0.555122
1,506001,0.554827
1,507001,0.554650
1,508001,0.554450
1,509001,0.554190
1,510001,0.554163
1,511001,0.553689
1,512001,0.553180
1,513001,0.552693
1,514001,0.552235
1,515001,0.551817
1,516001,0.551407
1,517001,0.550961
1,518001,0.550438
1,519001,0.549797
1,520001,0.550171
1,521001,0.549769
1,522001,0.549483
1,523001,0.549061
1,524001,0.548548
1,525001,0.548046
1,526001,0.547706
1,527001,0.547590
1,528001,0.547573
1,529001,0.547592
1,530001,0.548760
1,531001,0.548537
1,532001,0.548518
1,533001,0.548721
1,534001,0.548954
1,535001,0.549247
1,536001,0.549629
1,537001,0.550053
1,538001,0.550475
1,539001,0.550927
1,540001,0.553209
1,541001,0.553476
1,542001,0.553918
1,543001,0.554303
1,544001,0.554885
1,545001,0.555367
1,546001,0.555872
1,547001,0.556456
1,548001,0.557137
1,549001,0.557895
1,550001,0.564440
1,551001,0.566504
1,552001,0.568093
1,553001,0.569467
1,554001,0.570671
1,555001,0.571675
1,556001,0.572521
1,557001,0.573103
1,558001,0.573700
1,559001,0.574015
1,560001,0.578752
1,561001,0.578210
1,562001,0.578085
1,563001,0.577935
1,564001,0.577434
1,565001,0.576918
1,566001,0.576362
1,567001,0.576308
1,568001,0.576399
1,569001,0.576178
1,570001,0.578701
1,571001,0.578774
1,572001,0.578396
1,573001,0.578284
1,574001,0.578469
1,575001,0.578863
1,576001,0.578880
1,577001,0.578838
1,578001,0.579134
1,579001,0.579476
1,580001,0.579820
1,581001,0.580002
1,582001,0.580144
1,583001,0.580040
1,584001,0.579638
1,585001,0.579214
1,586001,0.578960
1,587001,0.578937
1,588001,0.578655
1,589001,0.578461
1,590001,0.575752
1,591001,0.575400
1,592001,0.574683
1,593001,0.574392
1,594001,0.573845
1,595001,0.573124
1,596001,0.572892
1,597001,0.573029
1,598001,0.573486
1,599001,0.573926
1,600001,0.569899
1,601001,0.569896
1,602001,0.569918
1,603001,0.569866
1,604001,0.569866
1,605001,0.569809
1,606001,0.569915
1,607001,0.570027
1,608001,0.569927
1,609001,0.569958
1,610001,0.565903
1,611001,0.565630
1,612001,0.565705
1,613001,0.565650
1,614001,0.565616
1,615001,0.565700
1,616001,0.565885
1,617001,0.565929
1,618001,0.565696
1,619001,0.565728
1,620001,0.561185
1,621001,0.561442
1,622001,0.561842
1,623001,0.562145
1,624001,0.562314
1,625001,0.562441
1,626001,0.562602
1,627001,0.562610
1,628001,0.562710
1,629001,0.562856
1,630001,0.557135
1,631001,0.556908
1,632001,0.556893
1,633001,0.557097
1,634001,0.557177
1,635001,0.557048
1,636001,0.556999
1,637001,0.557125
1,638001,0.557248
1,639001,0.557425
1,640001,0.550385
1,641001,0.550079
1,642001,0.549611
1,643001,0.548993
1,644001,0.548525
1,645001,0.547996
1,646001,0.547460
1,647001,0.547070
1,648001,0.546736
1,649001,0.546463
1,650001,0.539493
1,651001,0.539402
1,652001,0.539332
1,653001,0.539133
1,654001,0.538879
1,655001,0.538639
1,656001,0.538298
1,657001,0.538129
1,658001,0.538012
1,659001,0.537883
1,660001,0.532289
1,661001,0.531949
1,662001,0.531721
1,663001,0.531419
1,664001,0.531280
1,665001,0.531025
1,666001,0.530884
1,667001,0.530706
1,668001,0.530634
1,669001,0.530684
1,670001,0.524921
1,671001,0.524655
1,672001,0.524328
1,673001,0.523994
1,674001,0.523668
1,675001,0.523371
1,676001,0.523194
1,677001,0.522910
1,678001,0.522501
1,679001,0.522228
1,680001,0.516395
1,681001,0.516063
1,682001,0.515687
1,683001,0.515205
1,684001,0.514874
1,685001,0.514791
1,686001,0.514902
1,687001,0.515070
1,688001,0.515050
1,689001,0.515084
1,690001,0.509172
1,691001,0.509052
1,692001,0.509112
1,693001,0.509157
1,694001,0.508992
1,695001,0.509050
1,696001,0.509338
1,697001,0.509482
1,698001,0.509473
1,699001,0.509463
1,700001,0.504051
1,701001,0.503627
1,702001,0.503162
1,703001,0.502763
1,704001,0.502333
1,705001,0.501936
1,706001,0.501506
1,707001,0.501058
1,708001,0.500515
1,709001,0.500155
1,710001,0.495947
1,711001,0.495442
1,712001,0.494968
1,713001,0.494330
1,714001,0.493920
1,715001,0.493483
1,716001,0.493056
1,717001,0.492839
1,718001,0.492765
1,719001,0.492832
1,720001,0.489266
1,721001,0.489336
1,722001,0.489459
1,723001,0.489637
1,724001,0.489998
1,725001,0.490324
1,726001,0.490639
1,727001,0.490920
1,728001,0.491094
1,729001,0.491156
1,730001,0.487570
1,731001,0.487386
1,732001,0.487131
1,733001,0.486966
1,734001,0.487026
1,735001,0.487234
1,736001,0.487595
1,737001,0.488259
1,738001,0.488779
1,739001,0.489076
1,740001,0.485950
1,741001,0.486139
1,742001,0.486288
1,743001,0.486458
1,744001,0.486587
1,745001,0.486940
1,746001,0.487537
1,747001,0.488155
1,748001,0.488716
1,749001,0.489228
1,750001,0.485348
1,751001,0.485779
1,752001,0.486250
1,753001,0.486715
1,754001,0.487224
1,755001,0.487767
1,756001,0.488442
1,757001,0.489134
1,758001,0.489731
1,759001,0.490274
1,760001,0.482953
1,761001,0.483003
1,762001,0.483214
1,763001,0.483504
1,764001,0.483740
1,765001,0.484138
1,766001,0.484616
1,767001,0.485030
1,768001,0.485393
1,769001,0.485608
1,770001,0.475086
1,771001,0.475210
1,772001,0.475185
1,773001,0.475048
1,774001,0.474884
1,775001,0.474835
1,776001,0.474768
1,777001,0.474829
1,778001,0.474994
1,779001,0.475223
1,780001,0.460437
1,781001,0.460284
1,782001,0.460033
1,783001,0.459677
1,784001,0.459519
1,785001,0.459282
1,786001,0.458910
1,787001,0.458364
1,788001,0.458092
1,789001,0.457870
1,790001,0.435956
1,791001,0.435383
1,792001,0.434823
1,793001,0.434071
1,794001,0.433268
1,795001,0.432442
1,796001,0.431506
1,797001,0.430470
1,798001,0.429353
1,799001,0.428036
1,800001,0.410904
1,801001,0.410688
1,802001,0.410532
1,803001,0.410365
1,804001,0.410176
1,805001,0.409987
1,806001,0.409847
1,807001,0.409724
1,808001,0.409520
1,809001,0.409388
1,810001,0.406513
1,811001,0.406292
1,812001,0.406143
1,813001,0.406064
1,814001,0.405836
1,815001,0.405733
1,816001,0.405704
1,817001,0.405750
1,818001,0.405756
1,819001,0.405714
1,820001,0.403275
1,821001,0.403253
1,822001,0.403175
1,823001,0.403039
1,824001,0.403062
1,825001,0.403064
1,826001,0.403060
1,827001,0.402941
1,828001,0.402934
1,829001,0.403041
1,830001,0.400812
1,831001,0.400740
1,832001,0.400758
1,833001,0.400850
1,834001,0.400897
1,835001,0.400998
1,836001,0.401042
1,837001,0.401082
1,838001,0.401142
1,839001,0.401266
1,840001,0.399695
1,841001,0.399664
1,842001,0.399745
1,843001,0.399830
1,844001,0.399956
1,845001,0.400041
1,846001,0.400143
1,847001,0.400304
1,848001,0.400393
1,849001,0.400523
1,850001,0.399613
1,851001,0.399613
1,852001,0.399556
1,853001,0.399509
1,854001,0.399604
1,855001,0.399614
1,856001,0.399659
1,857001,0.399714
1,858001,0.399778
1,859001,0.399838
1,860001,0.399775
1,861001,0.399706
1,862001,0.399701
1,863001,0.399710
1,864001,0.399711
1,865001,0.399702
1,866001,0.399630
1,867001,0.399680
1,868001,0.399699
1,869001,0.399677
1,870001,0.400236
1,871001,0.400186
1,872001,0.400118
1,873001,0.400048
1,874001,0.400033
1,875001,0.400074
1,876001,0.399959
1,877001,0.399959
1,878001,0.400002
1,879001,0.400047
1,880001,0.401132
1,881001,0.401056
1,882001,0.401063
1,883001,0.401075
1,884001,0.401070
1,885001,0.401154
1,886001,0.401315
1,887001,0.401409
1,888001,0.401525
1,889001,0.401613
1,890001,0.402929
1,891001,0.402939
1,892001,0.403087
1,893001,0.403267
1,894001,0.403311
1,895001,0.403390
1,896001,0.403541
1,897001,0.403677
1,898001,0.403774
1,899001,0.403871
1,900001,0.408757
1,901001,0.409091
1,902001,0.409448
1,903001,0.409868
1,904001,0.410182
1,905001,0.410497
1,906001,0.410847
1,907001,0.411133
1,908001,0.411359
1,909001,0.411742
1,910001,0.416968
1,911001,0.417006
1,912001,0.417096
1,913001,0.417114
1,914001,0.417029
1,915001,0.417048
1,916001,0.417218
1,917001,0.417353
1,918001,0.417497
1,919001,0.417662
1,920001,0.420540
1,921001,0.420524
1,922001,0.420553
1,923001,0.420501
1,924001,0.420494
1,925001,0.420479
1,926001,0.420539
1,927001,0.420580
1,928001,0.420567
1,929001,0.420516
1,930001,0.420889
1,931001,0.420525
1,932001,0.420238
1,933001,0.419858
1,934001,0.419399
1,935001,0.419077
1,936001,0.418821
1,937001,0.418622
1,938001,0.418298
1,939001,0.418082
1,940001,0.416001
1,941001,0.415873
1,942001,0.415716
1,943001,0.415647
1,944001,0.415529
1,945001,0.415368
1,946001,0.415176
1,947001,0.415075
1,948001,0.414982
1,949001,0.414955
1,950001,0.412063
1,951001,0.412051
1,952001,0.412045
1,953001,0.412015
1,954001,0.411916
1,955001,0.411859
1,956001,0.411943
1,957001,0.411881
1,958001,0.411927
1,959001,0.411936
1,960001,0.411149
1,961001,0.411174
1,962001,0.411063
1,963001,0.411074
1,964001,0.411137
1,965001,0.411186
1,966001,0.411245
1,967001,0.411262
1,968001,0.411305
1,969001,0.411413
1,970001,0.411409
1,971001,0.411436
1,972001,0.411453
1,973001,0.411467
1,974001,0.411478
1,975001,0.411486
1,976001,0.411479
1,977001,0.411461
1,978001,0.411515
1,979001,0.411508
1,980001,0.411770
1,981001,0.411744
1,982001,0.411663
1,983001,0.411625
1,984001,0.411638
1,985001,0.411588
1,986001,0.411525
1,987001,0.411500
1,988001,0.411539
1,989001,0.411494
1,990001,0.412168
1,991001,0.412148
1,992001,0.412149
1,993001,0.412139
1,994001,0.412117
1,995001,0.412112
1,996001,0.412106
1,997001,0.412116
1,998001,0.412121
1,999001,0.412128
1,1000001,0.414888
1,1001001,0.414772
1,1002001,0.414680
1,1003001,0.414660
1,1004001,0.414655
1,1005001,0.414614
1,1006001,0.414570
1,1007001,0.414543
1,1008001,0.414580
1,1009001,0.414515
1,1010001,0.418095
1,1011001,0.418151
1,1012001,0.418146
1,1013001,0.418145
1,1014001,0.418091
1,1015001,0.418084
1,1016001,0.418086
1,1017001,0.418104
1,1018001,0.418080
1,1019001,0.418160
1,1020001,0.421720
1,1021001,0.421698
1,1022001,0.421684
1,1023001,0.421703
1,1024001,0.421684
1,1025001,0.421593
1,1026001,0.421527
1,1027001,0.421625
1,1028001,0.421796
1,1029001,0.421937
1,1030001,0.425846
1,1031001,0.425721
1,1032001,0.425587
1,1033001,0.425484
1,1034001,0.425374
1,1035001,0.425288
1,1036001,0.425228
1,1037001,0.425142
1,1038001,0.425131
1,1039001,0.425130
1,1040001,0.429373
1,1041001,0.429236
1,1042001,0.429266
1,1043001,0.429275
1,1044001,0.429344
1,1045001,0.429354
1,1046001,0.429296
1,1047001,0.429257
1,1048001,0.429376
1,1049001,0.429528
1,1050001,0.435351
1,1051001,0.435241
1,1052001,0.435126
1,1053001,0.435012
1,1054001,0.434894
1,1055001,0.434810
1,1056001,0.434781
1,1057001,0.434673
1,1058001,0.434571
1,1059001,0.434677
1,1060001,0.441607
1,1061001,0.441341
1,1062001,0.441166
1,1063001,0.441167
1,1064001,0.441334
1,1065001,0.441304
1,1066001,0.441321
1,1067001,0.441417
1,1068001,0.441492
1,1069001,0.441696
1,1070001,0.448807
1,1071001,0.449101
1,1072001,0.449240
1,1073001,0.449295
1,1074001,0.449375
1,1075001,0.449511
1,1076001,0.449595
1,1077001,0.449636
1,1078001,0.449839
1,1079001,0.450112
1,1080001,0.456564
1,1081001,0.456422
1,1082001,0.456494
1,1083001,0.456714
1,1084001,0.457159
1,1085001,0.457572
1,1086001,0.457828
1,1087001,0.458014
1,1088001,0.458245
1,1089001,0.458534
1,1090001,0.465094
1,1091001,0.465253
1,1092001,0.465475
1,1093001,0.465742
1,1094001,0.466039
1,1095001,0.466374
1,1096001,0.466768
1,1097001,0.467111
1,1098001,0.467442
1,1099001,0.467851
1,1100001,0.478408
1,1101001,0.478943
1,1102001,0.479320
1,1103001,0.479546
1,1104001,0.479578
1,1105001,0.479603
1,1106001,0.479866
1,1107001,0.480040
1,1108001,0.480295
1,1109001,0.480462
1,1110001,0.491032
1,1111001,0.491022
1,1112001,0.491056
1,1113001,0.491144
1,1114001,0.491205
1,1115001,0.491222
1,1116001,0.491290
1,1117001,0.491576
1,1118001,0.491967
1,1119001,0.492463
1,1120001,0.500706
1,1121001,0.501184
1,1122001,0.501622
1,1123001,0.502187
1,1124001,0.502576
1,1125001,0.502837
1,1126001,0.503070
1,1127001,0.503379
1,1128001,0.503694
1,1129001,0.504028
1,1130001,0.510584
1,1131001,0.510808
1,1132001,0.510940
1,1133001,0.510985
1,1134001,0.510942
1,1135001,0.510810
1,1136001,0.510570
1,1137001,0.510390
1,1138001,0.510254
1,1139001,0.510025
1,1140001,0.513935
1,1141001,0.513494
1,1142001,0.513152
1,1143001,0.512773
1,1144001,0.512384
1,1145001,0.512179
1,1146001,0.512017
1,1147001,0.511792
1,1148001,0.511483
1,1149001,0.511239
1,1150001,0.513877
1,1151001,0.513889
1,1152001,0.513956
1,1153001,0.514055
1,1154001,0.514179
1,1155001,0.514080
1,1156001,0.514248
1,1157001,0.514785
1,1158001,0.515231
1,1159001,0.515520
1,1160001,0.517677
1,1161001,0.517629
1,1162001,0.517610
1,1163001,0.517493
1,1164001,0.517409
1,1165001,0.517237
1,1166001,0.517266
1,1167001,0.517295
1,1168001,0.517435
1,1169001,0.517824
1,1170001,0.519048
1,1171001,0.519075
1,1172001,0.519011
1,1173001,0.518855
1,1174001,0.518599
1,1175001,0.518245
1,1176001,0.517972
1,1177001,0.517530
1,1178001,0.517300
1,1179001,0.517076
1,1180001,0.517209
1,1181001,0.516845
1,1182001,0.516779
1,1183001,0.516882
1,1184001,0.517008
1,1185001,0.516937
1,1186001,0.516826
1,1187001,0.516989
1,1188001,0.517309
1,1189001,0.517456
1,1190001,0.517698
1,1191001,0.517873
1,1192001,0.518036
1,1193001,0.518298
1,1194001,0.518656
1,1195001,0.518890
1,1196001,0.519027
1,1197001,0.519071
1,1198001,0.519005
1,1199001,0.518864
1,1200001,0.518153
1,1201001,0.518338
1,1202001,0.518443
1,1203001,0.518370
1,1204001,0.518366
1,1205001,0.518393
1,1206001,0.518451
1,1207001,0.518265
1,1208001,0.518183
1,1209001,0.517902
1,1210001,0.513912
1,1211001,0.513610
1,1212001,0.513526
1,1213001,0.513688
1,1214001,0.514163
1,1215001,0.514729
1,1216001,0.515039
1,1217001,0.515327
1,1218001,0.515437
1,1219001,0.515923
1,1220001,0.508765
1,1221001,0.508802
1,1222001,0.508741
1,1223001,0.509031
1,1224001,0.509277
1,1225001,0.509349
1,1226001,0.509253
1,1227001,0.509041
1,1228001,0.508870
1,1229001,0.508749
1,1230001,0.495880
1,1231001,0.495582
1,1232001,0.495179
1,1233001,0.494925
1,1234001,0.494561
1,1235001,0.494115
1,1236001,0.493834
1,1237001,0.493260
1,1238001,0.492935
1,1239001,0.492993
1,1240001,0.469984
1,1241001,0.469540
1,1242001,0.469136
1,1243001,0.468542
1,1244001,0.467865
1,1245001,0.466970
1,1246001,0.466017
1,1247001,0.464849
1,1248001,0.463895
1,1249001,0.462838
1,1250001,0.441398
1,1251001,0.441258
1,1252001,0.441075
1,1253001,0.440894
1,1254001,0.440814
1,1255001,0.440678
1,1256001,0.440623
1,1257001,0.440705
1,1258001,0.440691
1,1259001,0.440637
1,1260001,0.437972
1,1261001,0.437919
1,1262001,0.437854
1,1263001,0.437774
1,1264001,0.437733
1,1265001,0.437711
1,1266001,0.437692
1,1267001,0.437686
1,1268001,0.437688
1,1269001,0.437722
1,1270001,0.435404
1,1271001,0.435429
1,1272001,0.435481
1,1273001,0.435527
1,1274001,0.435556
1,1275001,0.435581
1,1276001,0.435604
1,1277001,0.435624
1,1278001,0.435640
1,1279001,0.435599
1,1280001,0.433831
1,1281001,0.433870
1,1282001,0.433869
1,1283001,0.433839
1,1284001,0.433836
1,1285001,0.433838
1,1286001,0.433870
1,1287001,0.433887
1,1288001,0.433854
1,1289001,0.433918
1,1290001,0.432347
1,1291001,0.432278
1,1292001,0.432236
1,1293001,0.432218
1,1294001,0.432210
1,1295001,0.432136
1,1296001,0.432128
1,1297001,0.432206
1,1298001,0.432367
1,1299001,0.432460
